Newsfeed Country,Newsfeed Country UNDPRegion,Newsfeed CountryISO,Newsfeed DateDisplay,Newsfeed Description,Newsfeed Description2,Newsfeed Entity,Newsfeed IncidentType,Newsfeed Language,Newsfeed Link,Newsfeed Source,Newsfeed Source Description,Newsfeed Source Url,Newsfeed Source2,Newsfeed Trajectory,Date FK,Newsfeed Latitude,Newsfeed Longitude,Newsfeed PK
Nigeria,Africa,NGA,1/25/2023 4:13,"FG Plans Database for 25,000 Missing Nigerians",,"Immigration Service,Red Cross,Human Rights Commission,Nasir Sani Gwarzo,ICRC,Sani Gwarzo,International Committee,Human Rights Institute,Tony Ojukwu",UNDP_HumanitarianAid,English,https://www.thisdaylive.com/index.php/2023/01/25/fg-plans-database-for-25000-missing-nigerians/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,thisdayonline,,20230125,9.05785,7.49508,69691
Nigeria,Africa,NGA,1/25/2023 17:05,Renewable Energy for A Better Earth,,"City, United,Rural Electrification Agency",UNDP_Drought,English,https://www.thisdaylive.com/index.php/2023/01/25/renewable-energy-for-a-better-earth/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,thisdayonline,,20230125,40.71427,-74.00597,69692
Nigeria,Africa,NGA,1/25/2023 16:44,Apprehension in Benue over military operation in Nasarawa,,"Nigerian Tribune,Boko Haram,Abdullahi Sule,Kevin Aligbe,Samuel Ortom",UNDP_Conflict,English,https://tribuneonlineng.com/apprehension-in-benue-over-military-operation-in-nasarawa/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,tribuneonlineng,,20230125,8.53895,7.70821,69693
Nigeria,Africa,NGA,1/25/2023 16:44,Apprehension in Benue over military operation in Nasarawa,,"Nigerian Tribune,Boko Haram,Abdullahi Sule,Kevin Aligbe,Samuel Ortom",UNDP_Security,English,https://tribuneonlineng.com/apprehension-in-benue-over-military-operation-in-nasarawa/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,tribuneonlineng,,20230125,8.53895,7.70821,69694
Nigeria,Africa,NGA,1/25/2023 16:44,Apprehension in Benue over military operation in Nasarawa,,"Nigerian Tribune,Boko Haram,Abdullahi Sule,Kevin Aligbe,Samuel Ortom",UNDP_TerroristAttack,English,https://tribuneonlineng.com/apprehension-in-benue-over-military-operation-in-nasarawa/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,tribuneonlineng,,20230125,8.53895,7.70821,69695
Nigeria,Africa,NGA,1/25/2023 16:34,Bauchi APC expresses optimism in winning guber poll,,"Progressives Congress,Baba Abubakar,APC government,Air Force",UNDP_Society,English,https://tribuneonlineng.com/bauchi-apc-expresses-optimism-in-winning-guber-poll/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,tribuneonlineng,,20230125,10.31032,9.84388,69696
Nigeria,Africa,NGA,1/25/2023 11:47,Bill to set up Projects Development Agency in South East scales second reading,,"Frank Ibezim,Project Development,Ministry of Science and Technology,Ogbonnaya Onu,Development Agency,Senate Committee,Biafra Republic",UNDP_Conflict,English,https://tribuneonlineng.com/bill-to-set-up-projects-development-agency-in-south-east-scales-second-reading/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,tribuneonlineng,,20230125,6.44132,7.49883,69697
Nigeria,Africa,NGA,1/25/2023 22:16,27 dead in Nasarawa explosion,,"Local Government Area,Abdullahi Sule",UNDP_Conflict,English,https://tribuneonlineng.com/27-dead-in-nasarawa-explosion/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,tribuneonlineng,,20230125,8.53895,7.70821,69698
Nigeria,Africa,NGA,1/25/2023 15:30,"Boko Haram fighters kill over 300 intended surrendering members, families in Sambisa",,"Boko Haram,Abubakar Shekau",UNDP_Conflict,English,https://tribuneonlineng.com/boko-haram-fighters-kill-over-300-intended-surrendering-members-families-in-sambisa/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,tribuneonlineng,,20230125,11.84692,13.15712,69699
Nigeria,Africa,NGA,1/25/2023 22:59,18 DSS members killed during a Military airstrike,,"State Services,Nigerian Tribune,State Police,Air Force",UNDP_Conflict,English,https://tribuneonlineng.com/18-dss-members-killed-during-a-military-airstrike/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,tribuneonlineng,,20230125,13.51366,2.1098,69700
Nigeria,Africa,NGA,1/25/2023 21:10,One dead in a bloody clash at APC in Jigawa,,"Also Read,Progressive Congress,All Progressive Congress,Mohammed Badaru",UNDP_Conflict,English,https://tribuneonlineng.com/one-dead-in-a-bloody-clash-at-apc-in-jigawa/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,tribuneonlineng,,20230125,12.64846,8.41178,69701
Nigeria,Africa,NGA,1/25/2023 16:02,Fire guts Sumal outlet in Ibadan,,"Nigerian Tribune,Fire Service",UNDP_Security,English,https://tribuneonlineng.com/fire-guts-sumal-outlet-in-ibadan/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,tribuneonlineng,,20230125,7.37756,3.90591,69702
Nigeria,Africa,NGA,1/26/2023 9:03,2023: Withdraw Your Frivolous Lawsuit Against Atiku As Activist Bombs Keyamo,,"Democratic Party,Gani Fawehinmi,Bola Ige,Atiku Abubakar,Muhammadu Buhari,Progressive Congress,All Progressive Congress,Action Congress,Diepreye Alamieyesigha,Festus Keyamo,Alhaji Atiku,Economic and Financial Crimes Commission,Nuhu Ribadu,High Court,Conduct Bureau,Peoples Democratic Party,Supreme Court",UNDP_Society,English,https://247ureports.com/2023/01/2023-withdraw-your-frivolous-lawsuit-against-atiku-as-activist-bombs-keyamo/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,247ureports,,20230126,9.05785,7.49508,71112
Nigeria,Africa,NGA,1/26/2023 8:42,"Unknown Gunmen Strike Again In Imo, Kill APC Chieftain, Abduct Others",,"Progressives Congress,Emma Ibediro,Labour Party",UNDP_TerroristAttack,English,https://www.africanexaminer.com/unknown-gunmen-strikes-again-in-imo-kill-apc-chieftain-abduct-others/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,africanexaminer,,20230126,5.77743,7.21794,71113
Nigeria,Africa,NGA,1/26/2023 8:42,"Insecurity: Unknown Gunmen, Attack PDP Rally In Enugu, One Killed Many Injured.",,"Democratic Party,Peoples Democratic Party,Augustine Nnamani",UNDP_TerroristAttack,English,https://www.africanexaminer.com/insecurity-unknown-gunmen-attack-pdp-rally-in-enugu-one-killed-many-injured/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,africanexaminer,,20230126,6.44132,7.49883,71114
Nigeria,Africa,NGA,1/26/2023 16:43,Nasarawa Explosion Kills 27,,"Rahman Nansel,Abdullahi Sule",UNDP_Security,English,https://www.africanexaminer.com/nasarawa-explosion-kills-27/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,africanexaminer,,20230126,8.53895,7.70821,71115
Nigeria,Africa,NGA,1/26/2023 16:43,Nasarawa Explosion Kills 27,,"Rahman Nansel,Abdullahi Sule",UNDP_TerroristAttack,English,https://www.africanexaminer.com/nasarawa-explosion-kills-27/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,africanexaminer,,20230126,8.53895,7.70821,71116
Nigeria,Africa,NGA,1/26/2023 8:51,Truck-size asteroid to make ‘extraordinarily close approach’ with Earth this week,,"NASA,Propulsion Laboratory,Davide Farnocchia,Gennadiy Borisov",UNDP_ScienceandTechnology,English,https://www.businesstelegraph.co.uk/truck-size-asteroid-to-make-extraordinarily-close-approach-with-earth-this-week/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,businesstelegraph,,20230126,34.14778,-118.14452,71117
Nigeria,Africa,NGA,1/26/2023 16:10,"News19 mins ago Group tasks FG to apply Science, Technology, Innovation in tackling insecurity, poverty As insecurity, poverty and underdevelopment soar in Nigeria, the African Council for Communication Education, ACCE, has called on the Federal government to refocus efforts on applying...",,"Science, Technology,Annual International,COVID-19",UNDP_TerroristAttack,English,https://dailypost.ng/2023/01/26/group-tasks-fg-to-apply-science-technology-innovation-in-tackling-insecurity-poverty/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,dailypost,,20230126,5.05127,7.9335,71118
Nigeria,Africa,NGA,1/26/2023 14:47,Spain church attack suspect was 'flagged for deportation',,"Mohamed Amar,CRISTINA QUICLER,Antonio Rodriguez,Grande-Marlaska,Fernando Grande-Marlaska,Nunez Feijoo,Alberto Nunez Feijoo,Episcopal Conference,Pedro Sanchez,Popular Party,Cesar Garcia,Interior Minister,Diego Valencia,Alberto Nunez",UNDP_Conflict,English,https://guardian.ng/news/spain-church-attack-suspect-was-flagged-for-deportation/,EMM,"The freely accessible Europe Media Monitor (EMM), by the The European Commission's science and knowledge service is a fully automatic system that analyses both traditional and social media. It gathers and aggregates about 300,000 news articles per day from news portals world-wide in up to 70 languages.",http://emm.newsbrief.eu/NewsBrief,guardian-ng,,20230126,40.4165,-3.70256,71119
